Name,Identity,E_value,Length,ACC_number
NADPH--cytochrome P450 reductase isoform X1 [Glossina fuscipes] >gb|KAI9582058.1| hypothetical protein GQX74_011553 [Glossina fuscipes],0.3896940418679549,5.96942e-133,672,XP_037889464
NADPH-cytochrome P450 reductase [Tetranychus cinnabarinus],0.3896940418679549,2.73368e-137,667,AKQ53336
NADPH--cytochrome P450 reductase [Catharus ustulatus] >ref|XP_032933857.1| NADPH--cytochrome P450 reductase [Catharus ustulatus] >ref|XP_032933858.1| NADPH--cytochrome P450 reductase [Catharus ustulatus],0.3896499238964992,2.40335e-148,676,XP_032933856
NCPR reductase [Copsychus sechellarum],0.3896499238964992,5.76102e-148,680,NXD41249
NCPR reductase [Catharus fuscescens],0.3896499238964992,2.12242e-148,679,NXQ45897
NCPR reductase [Hylia prasina],0.3896499238964992,1.9428e-147,680,NWU35615
PREDICTED: NADPH--cytochrome P450 reductase [Cariama cristata] >gb|KFP63744.1| NADPH--cytochrome P450 reductase [Cariama cristata],0.3896499238964992,7.10747e-147,677,XP_009695858
NADPH--cytochrome P450 reductase isoform X1 [Xenopus laevis] >gb|OCT92256.1| hypothetical protein XELAEV_18015311mg [Xenopus laevis],0.3896296296296296,2.54287e-149,680,XP_018105124
NADPH--cytochrome P450 reductase isoform X2 [Salvelinus alpinus],0.3895522388059702,2.74174e-148,635,XP_023868457
NADPH--cytochrome P450 reductase-like [Haliotis rufescens],0.3894899536321484,8.13601e-143,661,XP_046366362
NADPH--cytochrome P450 reductase isoform X1 [Phascolarctos cinereus] >ref|XP_020861303.1| NADPH--cytochrome P450 reductase isoform X1 [Phascolarctos cinereus],0.3894899536321484,1.07994e-145,677,XP_020861302
NADPH cytochrome P450 reductase [Spodoptera exigua] >emb|CAH0701782.1| unnamed protein product [Spodoptera exigua],0.3894230769230769,5.84388e-134,689,QIC54197
NADPH cytochrome P450 reductase [Spodoptera exigua],0.3894230769230769,1.02005e-133,689,ADX95746
NADPH--cytochrome P450 reductase [Galendromus occidentalis],0.3894230769230769,1.30831e-126,669,XP_018494079
PREDICTED: LOW QUALITY PROTEIN: NADPH--cytochrome P450 reductase [Phaethon lepturus],0.3893939393939394,1.79763e-145,680,XP_010291109
PREDICTED: NADPH--cytochrome P450 reductase isoform X1 [Gavia stellata],0.3893939393939394,5.07344e-143,680,XP_009805370
NCPR reductase [Upupa epops],0.3893805309734513,8.83948e-150,681,NWU93428
NADPH--cytochrome P450 reductase isoform X1 [Oryzias latipes],0.38930163447251115,6.75406e-146,670,XP_023817156
NADPH--cytochrome P450 reductase isoform X3 [Saimiri boliviensis boliviensis],0.38924050632911394,2.1151e-144,633,XP_039316552
P450 (cytochrome) oxidoreductase b isoform X1 [Ictalurus punctatus],0.38924050632911394,6.51705e-143,674,XP_017351460
NADPH--cytochrome P450 reductase isoform X1 [Gopherus flavomarginatus] >ref|XP_050785064.1| NADPH--cytochrome P450 reductase isoform X1 [Gopherus flavomarginatus] >ref|XP_050785066.1| NADPH--cytochrome P450 reductase isoform X1 [Gopherus flavomarginatus],0.38924050632911394,6.164e-145,677,XP_050785063
P450 (cytochrome) oxidoreductase b isoform X2 [Ictalurus punctatus],0.38924050632911394,1.93834e-143,634,XP_017351461
NADPH--cytochrome P450 reductase isoform X2 [Gopherus flavomarginatus],0.38924050632911394,2.11303e-145,633,XP_050785065
NCPR reductase [Amia calva],0.38924050632911394,6.41872e-142,679,MBN3309042
NADPH--cytochrome P450 reductase-like isoform X2 [Denticeps clupeoides],0.38924050632911394,8.46426e-144,634,XP_028855640
hypothetical protein AMELA_G00218300 [Ameiurus melas],0.38924050632911394,6.90848e-143,724,KAF4076719
NADPH--cytochrome P450 reductase-like [Chanos chanos],0.3891472868217054,9.22316e-149,676,XP_030648640
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Gavia stellata],0.3890577507598784,9.20467e-143,678,XP_009805371
PREDICTED: NADPH--cytochrome P450 reductase isoform X3 [Gavia stellata],0.3890577507598784,8.81746e-143,678,XP_009805372
PREDICTED: NADPH--cytochrome P450 reductase isoform X1 [Trachymyrmex septentrionalis],0.3890449438202247,5.10635e-156,692,XP_018339510
P450 (cytochrome) oxidoreductase b isoform X2 [Hippoglossus hippoglossus],0.3889716840536513,1.55252e-147,694,XP_034460360
P450 (cytochrome) oxidoreductase b isoform X1 [Hippoglossus hippoglossus],0.3889716840536513,1.93866e-147,713,XP_034460359
NADPH--cytochrome P450 reductase isoform X1 [Perca flavescens],0.3889716840536513,2.41904e-149,678,XP_028429370
NADPH--cytochrome P450 reductase-like [Stylophora pistillata],0.3889716840536513,1.58878e-148,673,XP_022794255
P450 (cytochrome) oxidoreductase b isoform X3 [Hippoglossus hippoglossus] >ref|XP_034460362.1| P450 (cytochrome) oxidoreductase b isoform X3 [Hippoglossus hippoglossus] >ref|XP_034460363.1| P450 (cytochrome) oxidoreductase b isoform X3 [Hippoglossus hippoglossus],0.3889716840536513,1.39763e-147,678,XP_034460361
P450 (cytochrome) oxidoreductase b isoform X2 [Cyclopterus lumpus],0.3889716840536513,1.12175e-147,675,XP_034404110
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,8.37295e-158,681,ANE10132
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,8.42152e-159,681,ANE10166
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,1.78204e-159,681,ANE10245
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,8.69844e-159,681,ANE10231
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,1.15136e-158,681,ANE10213
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,1.15136e-158,681,ANE10197
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,1.45183e-159,681,ANE10121
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,7.24137e-159,681,ANE10123
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,1.75331e-158,681,ANE10237
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,3.51569e-159,681,ANE10230
NADPH-cytochrome P450 reductase [Rhopalosiphum padi] >gb|ANE10139.1| NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,6.43134e-159,681,ANE10136
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,2.72815e-158,681,ANE10114
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,4.08869e-159,681,ANE10155
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,2.78762e-158,681,ANE10131
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,5.18355e-159,681,ANE10225
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,3.53394e-158,681,ANE10148
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,2.48957e-159,681,ANE10160
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,3.15625e-159,681,ANE10176
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,3.65013e-158,681,ANE10224
NADPH-cytochrome P450 reductase [Rhopalosiphum padi],0.38896746817538896,5.12795e-159,681,ANE10193
NADPH--cytochrome P450 reductase [Hypsibius exemplaris],0.3888888888888889,2.74488e-146,702,OQV25162
NADPH--cytochrome P450 reductase isoform X2 [Oryzias latipes],0.3888888888888889,2.24593e-147,633,XP_023817157
NADPH--cytochrome P450 reductase isoform X1 [Seriola lalandi dorsalis],0.3888888888888889,1.5104e-144,635,XP_023262399
P450 (cytochrome) oxidoreductase b isoform X3 [Notolabrus celidotus],0.3888888888888889,1.9964e-141,635,XP_034556804
NCPR reductase [Calcarius ornatus],0.3888888888888889,7.15208e-147,689,NXE63592
unnamed protein product [Thelazia callipaeda],0.38880706921944036,3.39662e-141,660,VDN04179
NADPH--cytochrome P450 reductase [Varanus komodoensis] >ref|XP_044312044.1| NADPH--cytochrome P450 reductase [Varanus komodoensis],0.38880706921944036,1.98834e-151,678,XP_044312043
NADPH--cytochrome P450 reductase isoform X1 [Chelonia mydas] >ref|XP_027685145.2| NADPH--cytochrome P450 reductase isoform X1 [Chelonia mydas] >ref|XP_037736801.1| NADPH--cytochrome P450 reductase isoform X1 [Chelonia mydas] >ref|XP_037736802.1| NADPH--cytochrome P450 reductase isoform X1 [Chelonia mydas] >ref|XP_043387296.1| NADPH--cytochrome P450 reductase isoform X1 [Chelonia mydas],0.38880248833592534,4.75209e-144,677,XP_007067171
NADPH--cytochrome P450 reductase [Chelonia mydas],0.38880248833592534,5.02893e-144,685,EMP28886
CPR [Cydia pomonella],0.3888,2.13533e-137,683,QQZ00429
NADPH--cytochrome P450 reductase isoform X1 [Xiphophorus hellerii] >ref|XP_032401172.1| NADPH--cytochrome P450 reductase isoform X1 [Xiphophorus hellerii],0.3887240356083086,1.88755e-147,673,XP_032401171
NADPH--cytochrome P450 reductase isoform X1 [Xiphophorus maculatus] >ref|XP_023207246.1| NADPH--cytochrome P450 reductase isoform X1 [Xiphophorus maculatus],0.3887240356083086,3.12971e-147,673,XP_023207245
NADPH-cytochrome P450 reductase [Nilaparvata lugens],0.3887147335423197,2.01077e-147,689,AHB59865
cytochrome p450 oxidoreductase [Molossus molossus],0.3886255924170616,2.01799e-146,634,KAF6490661
cytochrome p450 oxidoreductase [Phyllostomus discolor],0.3886255924170616,2.94823e-144,634,KAF6126516
P450 (cytochrome) oxidoreductase b isoform X2 [Pimephales promelas],0.3886255924170616,7.03192e-144,654,XP_039510774
NADPH--cytochrome P450 reductase isoform X2 [Dermochelys coriacea],0.3886255924170616,2.4067e-144,633,XP_038232237
NADPH--cytochrome P450 reductase [Canis lupus familiaris] >ref|XP_035574179.2| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >ref|XP_035574180.2| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >ref|XP_035574183.2| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >ref|XP_035574184.2| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >ref|XP_035574185.2| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >ref|XP_038523519.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_038523520.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_038523521.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_038523522.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_038523523.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_038523524.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus familiaris] >ref|XP_048967026.1| NADPH--cytochrome P450 reductase isoform X3 [Canis lupus dingo] >gb|ADE93522.1| NADPH-cytochrome P450 oxidoreductase [Canis lupus familiaris],0.3886255924170616,2.30749e-144,678,NP_001171276
NADPH--cytochrome P450 reductase isoform X4 [Vulpes vulpes],0.3886255924170616,2.20814e-144,633,XP_025875261
NADPH--cytochrome P450 reductase-like isoform X2 [Carassius auratus],0.3886255924170616,1.54136e-142,642,XP_026129842
cytochrome p450 oxidoreductase [Phyllostomus discolor],0.3886255924170616,3.8242e-144,678,KAF6126517
P450 (cytochrome) oxidoreductase b isoform X1 [Pimephales promelas] >gb|KAG1934715.1| NADPH--cytochrome P450 reductase [Pimephales promelas],0.3886255924170616,5.41851e-143,712,XP_039510773
NADPH--cytochrome P450 reductase isoform X2 [Phyllostomus discolor],0.3886255924170616,2.05884e-143,701,XP_035876686
cytochrome p450 oxidoreductase [Pipistrellus kuhlii],0.3886255924170616,3.46474e-144,634,KAF6366887
NADPH--cytochrome P450 reductase [Phyllostomus hastatus] >ref|XP_045675348.1| NADPH--cytochrome P450 reductase [Phyllostomus hastatus] >ref|XP_045675349.1| NADPH--cytochrome P450 reductase [Phyllostomus hastatus],0.3886255924170616,9.74166e-144,678,XP_045675347
NADPH--cytochrome P450 reductase isoform X1 [Phyllostomus discolor] >gb|KAF6126519.1| cytochrome p450 oxidoreductase [Phyllostomus discolor],0.3886255924170616,6.99531e-143,740,XP_028372802
NADPH--cytochrome P450 reductase isoform X4 [Canis lupus dingo] >ref|XP_038523525.1| NADPH--cytochrome P450 reductase isoform X4 [Canis lupus familiaris],0.3886255924170616,2.20476e-144,634,XP_035574186
hypothetical protein RP20_CCG011113 [Aedes albopictus],0.38857142857142857,1.77672e-114,765,KXJ75756
PREDICTED: NADPH--cytochrome P450 reductase isoform X1 [Dinoponera quadriceps],0.3885542168674699,4.21316e-150,696,XP_014483000
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Dinoponera quadriceps] >ref|XP_014483002.1| PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Dinoponera quadriceps] >ref|XP_014483003.1| PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Dinoponera quadriceps],0.3885542168674699,2.85503e-150,681,XP_014483001
NADPH--cytochrome P450 reductase [Labrus bergylta],0.3885542168674699,1.36693e-146,678,XP_020497396
P450 (cytochrome) oxidoreductase b isoform X1 [Epinephelus moara],0.3885542168674699,3.90733e-147,675,XP_049915635
NADPH--cytochrome P450 reductase isoform X2 [Aquila chrysaetos chrysaetos] >ref|XP_029883827.1| NADPH--cytochrome P450 reductase isoform X2 [Aquila chrysaetos chrysaetos] >ref|XP_029883828.1| NADPH--cytochrome P450 reductase isoform X2 [Aquila chrysaetos chrysaetos],0.38847858197932056,5.20393e-149,677,XP_029883825
NCPR reductase [Eurystomus gularis],0.38847858197932056,6.10783e-151,664,NXW59695
NADPH--cytochrome P450 reductase isoform X2 [Accipiter gentilis] >ref|XP_049658300.1| NADPH--cytochrome P450 reductase isoform X2 [Accipiter gentilis] >ref|XP_049658301.1| NADPH--cytochrome P450 reductase isoform X2 [Accipiter gentilis],0.38847858197932056,2.52801e-150,677,XP_049658299
NCPR reductase [Campylorhamphus procurvoides],0.38847858197932056,1.90793e-151,677,NXC36183
NADPH--cytochrome P450 reductase isoform X1 [Accipiter gentilis],0.38847858197932056,3.87402e-150,695,XP_049658298
NADPH--cytochrome P450 reductase isoform X1 [Aquila chrysaetos chrysaetos],0.38847858197932056,7.30493e-149,695,XP_029883824
NCPR reductase [Sclerurus mexicanus],0.38847858197932056,5.9957e-152,680,NXF78017
NADPH--cytochrome P450 reductase [Gymnogyps californianus],0.38847858197932056,3.72769e-149,677,XP_050764877
NCPR reductase [Aramus guarauna],0.38847858197932056,9.74829e-151,680,NXO51279
NADPH--cytochrome P450 reductase isoform X2 [Camarhynchus parvulus],0.38845553822152884,1.45495e-147,643,XP_030818725
NADPH--cytochrome P450 reductase isoform X1 [Nilaparvata lugens] >ref|XP_039292881.1| NADPH--cytochrome P450 reductase isoform X2 [Nilaparvata lugens],0.38845553822152884,1.54294e-147,692,XP_039292879
LOW QUALITY PROTEIN: NADPH--cytochrome P450 reductase-like [Bombus vosnesenskii],0.3883495145631068,9.5741e-144,694,XP_033355275
NADPH--cytochrome P450 reductase [Melanaphis sacchari],0.3883357041251778,8.33119e-159,681,XP_025207221
P450 (cytochrome) oxidoreductase b isoform X1 [Pungitius pungitius],0.38830584707646176,3.60174e-147,678,XP_037316598
P450 (cytochrome) oxidoreductase b isoform X2 [Mugil cephalus],0.38830584707646176,2.41524e-147,635,XP_047449833
NADPH--cytochrome P450 reductase isoform X3 [Paramormyrops kingsleyae] >ref|XP_023675150.1| NADPH--cytochrome P450 reductase isoform X3 [Paramormyrops kingsleyae],0.3882896764252696,4.84135e-146,675,XP_023675149
NADPH--cytochrome P450 reductase isoform X2 [Paramormyrops kingsleyae],0.3882896764252696,5.33478e-146,694,XP_023675148
NADPH--cytochrome P450 reductase isoform X1 [Paramormyrops kingsleyae],0.3882896764252696,1.48875e-144,733,XP_023675147
NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892730.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892731.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892732.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892734.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892735.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892736.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892737.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria] >ref|XP_025892738.1| NADPH--cytochrome P450 reductase isoform X1 [Nothoprocta perdicaria],0.38825214899713467,7.74429e-150,677,XP_025892729
NADPH--cytochrome P450 reductase [Aphelenchoides besseyi],0.38817891373801916,3.36045e-126,662,KAI6187921
P450 (cytochrome) oxidoreductase b isoform X2 [Gasterosteus aculeatus aculeatus] >ref|XP_040036832.1| P450 (cytochrome) oxidoreductase b isoform X2 [Gasterosteus aculeatus aculeatus],0.38814814814814813,3.03005e-150,678,XP_040036824
NADPH--cytochrome P450 reductase [Tetranychus urticae] >ref|XP_015789613.1| NADPH--cytochrome P450 reductase [Tetranychus urticae] >ref|XP_025017519.1| NADPH--cytochrome P450 reductase [Tetranychus urticae],0.38808373590982287,1.54783e-137,667,XP_015789612
P450 (cytochrome) oxidoreductase b isoform X1 [Cheilinus undulatus] >ref|XP_041660245.1| P450 (cytochrome) oxidoreductase b isoform X1 [Cheilinus undulatus],0.38808139534883723,3.63729e-146,678,XP_041660237
NADPH--cytochrome P450 reductase [Oopsacas minuta],0.38799414348462663,1.02031e-141,691,KAI6649241
"hypothetical protein F7725_020895, partial [Dissostichus mawsoni]",0.3879699248120301,4.89007e-142,697,KAF3847867
NADPH--cytochrome P450 reductase-like [Mizuhopecten yessoensis],0.38791732909379967,4.38554e-143,678,XP_021373216
NCPR reductase [Anseranas semipalmata],0.38781575037147104,1.05875e-148,677,NXI74025
PREDICTED: NADPH--cytochrome P450 reductase [Lipotes vexillifer],0.38769230769230767,1.15974e-144,678,XP_007468859
NADPH--cytochrome P450 reductase-like isoform X2 [Polypterus senegalus],0.3876582278481013,3.241e-146,634,XP_039612700
NADPH--cytochrome P450 reductase isoform X3 [Rhinolophus ferrumequinum],0.3876582278481013,5.05716e-144,678,XP_032965945
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Lepisosteus oculatus],0.3876582278481013,2.73505e-143,634,XP_015223145
P450 (cytochrome) oxidoreductase b [Silurus meridionalis],0.3876582278481013,9.69669e-144,680,KAI5093015
LOW QUALITY PROTEIN: NADPH--cytochrome P450 reductase [Panthera leo],0.3876582278481013,1.44032e-144,740,XP_042778834
NADPH--cytochrome P450 reductase isoform X3 [Oryx dammah],0.3876582278481013,1.43566e-144,633,XP_040117314
PREDICTED: NADPH--cytochrome P450 reductase isoform X2 [Rhinopithecus bieti],0.3876582278481013,7.21459e-143,633,XP_017713132
NADPH--cytochrome P450 reductase isoform X2 [Elephas maximus indicus] >ref|XP_049760803.1| NADPH--cytochrome P450 reductase isoform X2 [Elephas maximus indicus] >ref|XP_049760804.1| NADPH--cytochrome P450 reductase isoform X2 [Elephas maximus indicus] >ref|XP_049760805.1| NADPH--cytochrome P450 reductase isoform X2 [Elephas maximus indicus] >ref|XP_049760806.1| NADPH--cytochrome P450 reductase isoform X2 [Elephas maximus indicus],0.3876582278481013,2.90551e-144,694,XP_049760802
PREDICTED: NADPH--cytochrome P450 reductase [Erinaceus europaeus],0.3876582278481013,2.56889e-145,679,XP_016041443
NADPH--cytochrome P450 reductase isoform X2 [Chelonia mydas],0.3876582278481013,1.87894e-144,633,XP_027685147
NADPH--cytochrome P450 reductase-like isoform X2 [Megalops cyprinoides],0.3876582278481013,2.56107e-145,634,XP_036392884
